# median AGN templates binned by EW(OIII)/EW(H-beta)
#
# lambda/micron                     log(L/L_sun)         
#                   low 1/3           mid 1/3            high 1/3
      1.11045      10.7922            10.8611            11.1997
      1.11301      10.7920            10.8608            11.1976
      1.11558      10.7919            10.8605            11.1954
      1.11815      10.7917            10.8602            11.1933
      1.12073      10.7916            10.8599            11.1912
      1.12331      10.7915            10.8597            11.1892
      1.12590      10.7914            10.8594            11.1871
      1.12850      10.7913            10.8591            11.1851
      1.13110      10.7912            10.8589            11.1831
      1.13370      10.7911            10.8586            11.1811
      1.13632      10.7910            10.8584            11.1791
      1.13894      10.7909            10.8582            11.1772
      1.14156      10.7908            10.8580            11.1752
      1.14419      10.7908            10.8578            11.1733
      1.14683      10.7907            10.8576            11.1714
      1.14948      10.7907            10.8574            11.1695
      1.15213      10.7907            10.8572            11.1677
      1.15478      10.7906            10.8570            11.1658
      1.15744      10.7906            10.8568            11.1640
      1.16011      10.7906            10.8567            11.1622
      1.16279      10.7906            10.8565            11.1604
      1.16547      10.7906            10.8564            11.1587
      1.16815      10.7906            10.8562            11.1569
      1.17085      10.7907            10.8561            11.1552
      1.17355      10.7907            10.8560            11.1535
      1.17625      10.7907            10.8559            11.1518
      1.17896      10.7908            10.8557            11.1501
      1.18168      10.7908            10.8556            11.1485
      1.18440      10.7909            10.8555            11.1468
      1.18713      10.7910            10.8554            11.1452
      1.18987      10.7910            10.8554            11.1436
      1.19261      10.7911            10.8553            11.1420
      1.19536      10.7912            10.8552            11.1404
      1.19812      10.7913            10.8552            11.1389
      1.20088      10.7914            10.8551            11.1374
      1.20365      10.7915            10.8550            11.1358
      1.20642      10.7916            10.8550            11.1344
      1.20921      10.7917            10.8550            11.1329
      1.21199      10.7918            10.8549            11.1314
      1.21479      10.7920            10.8549            11.1300
      1.21759      10.7921            10.8549            11.1285
      1.22039      10.7922            10.8549            11.1271
      1.22321      10.7924            10.8549            11.1257
      1.22603      10.7925            10.8549            11.1244
      1.22885      10.7927            10.8549            11.1230
      1.23169      10.7929            10.8549            11.1216
      1.23453      10.7931            10.8549            11.1203
      1.23737      10.7932            10.8550            11.1190
      1.24022      10.7934            10.8550            11.1177
      1.24308      10.7936            10.8551            11.1164
      1.24595      10.7938            10.8551            11.1152
      1.24882      10.7940            10.8552            11.1139
      1.25170      10.7943            10.8552            11.1127
      1.25458      10.7945            10.8553            11.1115
      1.25748      10.7947            10.8554            11.1103
      1.26038      10.7950            10.8555            11.1091
      1.26328      10.7952            10.8555            11.1079
      1.26619      10.7955            10.8556            11.1068
      1.26911      10.7957            10.8557            11.1057
      1.27204      10.7960            10.8558            11.1045
      1.27497      10.7962            10.8560            11.1034
      1.27791      10.7965            10.8561            11.1023
      1.28086      10.7968            10.8562            11.1012
      1.28381      10.7971            10.8563            11.1002
      1.28677      10.7974            10.8565            11.0991
      1.28973      10.7977            10.8566            11.0981
      1.29271      10.7980            10.8568            11.0970
      1.29569      10.7983            10.8569            11.0960
      1.29867      10.7986            10.8571            11.0950
      1.30167      10.7990            10.8572            11.0940
      1.30467      10.7993            10.8574            11.0931
      1.30768      10.7997            10.8576            11.0921
      1.31069      10.8000            10.8578            11.0911
      1.31371      10.8004            10.8580            11.0902
      1.31674      10.8007            10.8582            11.0893
      1.31978      10.8011            10.8584            11.0884
